Taxi1,Taxi2
2023,5104
4894,8416
2153,4396
2521,8764
3579,7917
1210,5755
2669,5252
4035,6470
2677,2861
3945,9960
841,7578
6665,6687
1641,8193
249,3502
2274,5854
7494,9952
5316,6604
4256,7378
3010,8928
6243,6994
5007,9232
484,1864
6055,6943
7056,9726
4969,6496
6984,8160
1741,2358
1706,9719
3015,6239
2669,5602
2318,4621
1757,6274
24,7706
3128,3672
488,6120
7107,9664
4865,8775
4058,6989
1880,2143
235,5674
5138,7621
1533,9949
5461,7308
8312,8490
2904,5095
3981,8462
5861,7427
3557,6414
8001,10291
3579,3729
2617,5038
191,2342
3265,5259
6126,7883
1277,6172
4854,8212
6535,6590
2550,7199
3843,8124
147,2420
2046,8605
386,4688
5970,8474
2076,9945
8019,8968
4927,5465
2413,7086
4911,4932
1131,1809
1812,5176
2560,9765
3527,6548
4798,6748
1131,5192
823,875
1466,7922
4869,8843
3895,7883
3836,5024
1059,7009
5854,6205
3015,7312
505,9052
5414,9316
4134,7118
899,6727
3600,7184
1838,3714
3579,6307
1370,1394
3799,8525
83,2943
5071,5944
3890,7889
1958,2318
5406,7920
3819,9177
3015,7662
985,4966
4500,6128
419,6275
4842,9275
150,1132
7308,8337
300,1830
8672,8728
3906,8772
107,7851
3562,4798
2042,7277
6758,7146
4798,5943
510,1825
2657,10024
6974,7710
1098,9165
3488,9952
2428,9972
2932,7785
501,3991
6817,7726
6812,7382
6944,9753
1409,4331
65,4592
1131,7770
1563,8181
6814,7428
1747,4326
3579,8535
7656,8646
5414,8511
4915,6878
3100,6056
5854,8783
395,3945
2669,2837
3601,6981
6130,7146
853,1790
4908,6838
3015,6857
3944,7320
2376,8627
8797,9904
1983,5892
1131,6615
720,5583
5417,7654
1041,7853
5075,7890
6534,7387
1563,3993
1396,4819
3579,4347
7629,9051
3207,8905
2560,5122
2925,3557
4798,8521
3482,4414
5944,7521
5259,6664
1277,6790
3579,7730
6003,7347
1641,8006
2580,2741
429,1970
3579,4697
761,4429
4697,8065
924,6113
1695,1826
800,4357
762,8037
5070,7115
731,2308
757,1277
1388,4527
75,691
7146,9432
8662,9463
3939,6171
3089,3557
1013,8787
1789,1838
1570,9644
261,292
1935,8079
4094,6459
3557,9260
6523,9426
4863,5509
3490,7284
2,2283
8809,9109
4614,8188
8119,8662
7630,7717
1501,8726
1277,9018
4830,6500
1277,2602
131,1350
5208,5894
6665,8728
5569,6839
3265,5072
2742,3799
281,8464
6105,7573
5096,8312
1775,3229
3785,4549
2172,6837
3015,8280
4376,4990
1832,7146
4315,4714
2943,10097
2258,9240
1513,9086
947,6231
6344,9437
769,7622
131,6611
2433,7551
4212,6464
1409,7982
5698,8538
1064,10199
1131,5005
2062,2885
286,7653
1277,4830
5141,6900
4148,5890
4549,6988
7601,8426
4542,5817
4397,8846
751,8921
4180,4647
6814,8046
1277,8213
403,5205
5284,9837
3417,8825
2178,7382
2398,8846
7563,9073
4542,9200
5918,6942
2150,5334
2859,3579
4889,6275
2240,8260
2771,7896
2669,3455
3006,6258
2486,8666
676,3270
1359,7464
3948,5428
2164,6171
1699,9784
3015,7475
918,3557
978,1356
6827,7877
2195,4703
4409,9206
3557,4267
2968,3872
3023,3579
6887,9813
311,4461
224,5970
4115,9109
7472,9685
4335,7163
715,6207
1830,5894
5642,7020
4393,4889
3579,8348
2237,3020
3825,5371
1743,6649
8554,9609
2883,7332
956,2105
2172,8260
3579,5315
124,8368
1762,10082
1020,7193
5588,8662
5894,9900
4461,5208
3201,9304
3015,6670
5754,7611
6580,7195
2822,6275
6215,6508
792,3579
6275,6559
1700,6171
3185,4637
3558,9349
2808,8851
6894,9048
3974,9227
1378,3676
6646,8946
2347,3538
1131,6428
2127,8867
816,5104
781,9055
2119,8225
8717,10138
8259,9260
9532,9533
4417,5259
1774,4026
3644,8719
740,3015
4335,6358
4108,7133
2544,3678
3015,5515
7430,8654
1277,6603
3939,5634
3978,4808
4327,5716
798,6376
2171,4601
366,3713
899,4930
3787,5213
454,9949
428,8728
3260,5696
6579,9952
366,680
1233,7435
3667,9992
8721,9856
6427,8777
1257,4796
820,1789
1868,6670
883,6275
3142,4135
2092,4843
2398,6081
3557,6040
1408,5342
405,2486
7137,7597
3579,9771
3111,7451
1738,7728
3329,6590
800,3015
5853,6411
221,3308
1269,1773
6496,7042
799,9206
6649,7284
3225,6240
4414,7539
515,6414
6275,7982
1793,7785
7644,8717
4781,6020
5001,7484
1725,8590
6207,7289
5860,6427
4927,8474
4177,7976
2191,4798
4734,8833
4801,10055
5301,8126
2560,6358
4798,9757
3991,7971
510,5639
1582,8662
288,1096
3015,6938
2560,9741
523,3622
1827,5460
4798,6724
4192,4470
5150,9835
6275,10210
1395,9186
2847,5260
4526,6975
7704,8717
104,3796
5463,8430
7140,9318
8291,8662
347,6183
2157,5163
3557,7463
7483,9657
5854,8059
8715,9929
570,6420
8350,9242
6812,7008
2180,5332
8126,10288
2274,9131
751,7929
8409,9822
7597,7692
5730,8932
2834,7253
5316,6848
3910,4733
2669,8879
3579,5128
2796,7900
2780,3233
3602,3799
5460,6977
417,4269
1131,2858
324,8242
6961,10083
850,1118
2560,4398
6050,7193
2158,3829
2567,8952
3271,6853
6817,9580
8351,8662
2834,9481
3519,3922
6967,9524
1277,3033
817,5492
2204,2669
8907,10048
2331,8860
5379,7146
1277,6416
2180,7910
1741,4830
8869,9941
366,9942
182,1719
5460,9205
8515,8662
6304,7840
5552,5761
8516,9264
1131,8469
3557,5503
2560,3593
7396,9206
3957,6376
4867,9041
691,5918
3366,5154
1277,5261
2180,6755
6267,8308
3142,7331
437,4466
3957,6726
4354,9580
6914,9058
4321,7188
5281,9970
768,3290
6227,8128
4904,7014
31,7161
1860,5437
265,2669
3914,6275
118,3373
5504,8672
1726,6376
2696,9092
2417,9677
3876,9174
2596,5478
6706,10233
1321,2126
849,8732
3405,5058
2940,8671
6665,7199
354,1556
8731,9552
4798,6187
4894,5895
1131,4631
5052,7235
1745,6776
33,2669
1466,7361
4976,8179
814,3234
98,812
4953,6475
4798,9570
691,8496
1931,6377
1277,1423
3142,6526
1925,8814
1526,2127
490,7459
9278,10071
2353,4565
1081,7146
1277,4806
3221,7758
1085,8019
1204,3015
6656,6682
1921,8291
2069,8189
2669,6464
3821,8662
2717,2748
2381,6963
5529,8863
4987,8314
6790,8375
5088,9120
5370,8052
1946,7008
2911,2964
4647,5213
4335,9822
8062,9177
4798,5382
11,4549
2925,10217
4236,6810
1433,4164
2486,7137
2448,4401
2924,9992
8312,9702
3329,4793
4414,8775
3010,8985
2948,8107
3545,6111
1830,2487
6737,7586
2197,9636
1230,9847
6801,8510
5557,6723
1603,8897
5099,5845
3781,5075
4849,4916
5460,6790
2967,9288
9354,10200
6240,7884
4834,7267
4627,9418
1131,6054
2318,8061
2313,7717
1695,8836
5711,7540
224,1408
2154,6152
2831,5613
6292,9922
2560,4561
2183,2359
963,5130
3953,9854
1463,9617
1926,4423
6057,10055
7146,8521
6755,8865
1361,5176
5316,5856
1675,6275
2544,6687
7833,8670
3015,8524
3540,4962
5524,6559
3111,8232
84,10042
9074,10159
5650,8361
2313,9945
2669,4854
7084,7993
1408,4618
3942,5127
3557,5316
5213,9491
4580,5414
791,9345
3781,7653
314,9945
1408,8001
1277,5074
6817,8588
3142,3761
3515,8473
4301,9382
1466,1563
132,7430
3745,4963
6168,7361
1146,3278
5810,9373
2463,10239
2888,8725
7127,9918
2239,4115
8179,8502
147,8088
3284,9075
297,3868
235,7154
4459,9567
1353,6358
1131,7477
1100,5912
1351,9695
919,3622
4329,7242
5362,8028
69,8555
8066,9914
5860,9436
877,6779
3083,5759
4299,5498
6377,6730
8829,9149
1000,9064
623,6862
2925,7802
4050,8177
5038,5837
5189,6006
5407,7397
892,4808
3015,3531
2669,2894
1022,9762
5437,8737
2113,4891
678,9952
8947,9555
676,2709
2099,10096
410,1277
209,7380
3557,10122
8255,8631
1814,7833
2146,6128
3579,4404
8066,9109
1127,6903
616,7919
2560,5179
7376,8662
5574,8045
438,2894
4858,6377
1958,10214
1480,7206
7190,9411
1240,6965
3785,5411
4850,5735
204,5881
7091,8651
2416,8059
1762,9521
7674,8477
2452,7716
8358,9109
1911,6611
2883,3738
5866,8045
8415,8862
8508,9053
2880,3440
1125,2669
1309,5230
3210,5072
2398,2942
3557,9317
8414,8637
4737,7147
5979,8107
5012,9072
5796,9154
4177,5992
1131,9250
2217,4035
6358,8103
3579,3599
650,5944
4325,5109
1154,1505
1677,3532
1931,4580
7008,9124
6459,7404
3015,8337
2977,5601
678,8342
1361,1956
2383,4862
8019,8838
3993,8692
5240,9996
4366,6988
1131,1679
8727,9864
4157,6814
977,7628
5089,7548
5211,8477
9851,10014
3557,8512
190,7248
1131,5062
224,6832
5208,8179
5077,8662
2620,4401
8186,9136
6689,9155
8528,8873
1059,6879
2673,4035
8781,9696
1737,9194
6692,9803
123,6376
2757,9775
1179,8866
1389,5478
5685,7205
950,2398
4005,8271
397,4666
113,4907
4528,8046
3662,4899
3161,7357
360,2532
3847,8062
573,3579
418,1756
5316,8247
4089,7595
161,4574
5701,8088
5797,7796
4393,4596
3210,9878
6665,6825
2085,3087
6697,8992
971,7008
1277,4082
3672,5213
93,6510
1938,9426
4703,10090
3977,9232
4706,9607
6649,8951
3534,8662
5316,7092
4920,7092
2138,3071
3509,3879
9866,9867
4873,6522
1731,8574
7374,8803
1892,3015
584,10103
3165,3288
1360,3154
5460,7221
7146,10107
7949,7987
6899,9449
1882,5710
2535,6275
2936,7373
6790,8001
1754,6464
2469,5655
3876,4962
817,2353
3647,9828
2251,9899
226,1131
1535,8231
5208,6569
1741,8107
2620,9207
4798,8391
2680,2842
3552,9941
8333,10205
432,8554
5695,9316
3821,7133
4108,4157
7427,8413
8426,9615
1702,2867
700,6275
113,9713
4528,6436
4810,5368
675,8662
5090,7637
4813,9049
1413,6147
1409,8657
7883,8814
6857,8418
221,3015
3557,9130
4142,5619
2306,3920
8093,9563
3955,9176
1131,9063
8717,9390
5415,9275
95,1563
957,7220
3297,4480
7223,7428
6665,8598
5853,6468
3516,8725
9078,10308
781,8657
91,7456
215,3550
4325,8305
452,9155
2909,7000
164,5490
2127,6964
3042,3557
571,9786
5342,7834
3557,4942
3340,6405
2161,9177
1067,3951
5987,8511
4743,5970
3267,4614
1682,2534
1131,4875
6447,9435
7694,8487
163,2205
5634,10086
5947,8331
7962,9995
5976,6817
2091,4624
1277,8083
2932,5240
6818,8789
2669,9741
1277,5050
1425,5702
3188,5610
7396,7490
2157,4870
1756,3772
3015,7345
2124,2478
2313,5383
1728,2478
551,1913
1827,5867
4899,8711
3117,3865
2067,5327
3345,5944
2409,8474
1820,8079
5607,7485
6942,9390
8447,9232
1938,5856
3306,3737
1277,3895
1781,5872
4798,9009
2699,7674
3136,4265
6279,9985
3015,6190
3385,4969
5071,7855
2108,7206
3918,5432
4174,9559
8271,9945
6750,9570
6433,7419
1804,10178
2879,3296
1757,3192
2517,9296
3066,3122
3690,5955
2074,2310
2313,4578
6485,10211
7199,8800
2968,5970
5774,8887
136,1832
4492,10026
2560,4455
4179,5365
380,4444
825,9224
1852,6812
4990,8024
728,2875
3836,6130
1131,3265
1277,9506
3579,4030
2868,9122
2405,7146
4172,4544
9555,10326
6090,6275
3509,5920
6936,7235
1112,8126
2672,8429
2450,9548
6464,8179
3945,9456
1775,3717
1365,5539
3512,9574
5160,9724
6275,8657
6937,7810
731,8407
366,6966
1913,9316
1789,4554
1660,2454
2286,5360
3093,7146
1131,8526
1938,3896
8605,8612
4990,10252
6665,8061
791,3173
2289,8260
2900,10134
594,6042
2593,3009
2180,6812
1179,2531
1865,5488
818,4215
1277,8701
1370,4728
5007,7573
2861,7146
4413,6834
9120,9593
5280,6419
2862,7748
3015,4580
7399,8406
5943,8426
1578,8814
675,904
2984,3015
3691,6849
3577,9945
862,7146
5872,9714
366,2778
5409,6240
5596,8318
3106,7327
3228,9010
3655,8323
883,4990
4757,6994
9069,9254
6364,7143
1563,8132
6795,9581
888,8717
1466,4035
9375,9711
7133,9576
841,8147
4578,8190
4963,8001
4798,6244
1971,2450
5918,6275
4610,6193
3030,8621
2020,2342
2907,9719
2173,2584
4172,5967
4638,5208
278,5940
7845,8469
7220,8417
969,3579
6287,8212
3799,4638
4322,6665
2455,4899
6099,8915
2740,8266
6651,9428
8369,10317
7146,7155
9864,10225
1361,10226
2610,5941
1452,9590
4320,6969
2847,5130
8356,9331
1257,2706
1389,8487
4911,6656
197,474
1563,3944
8696,9399
7394,7607
4899,8524
2031,2477
3689,9731
2376,5895
7479,9408
941,4540
5211,7298
2193,6942
4798,5439
3557,7333
811,8631
2487,6665
398,6772
181,8235
7963,8474
9926,9948
3866,8088
6665,9834
158,7285
875,9555
6123,9285
4610,8771
2143,3822
3331,7929
1110,8671
3787,8734
76,1244
5194,5789
3015,9386
1788,8734
547,6464
3821,4531
4590,9997
4862,5989
9641,10314
104,5894
8662,9764
4500,4819
1131,2728
1095,7235
1662,9534
8511,8814
1408,8863
6821,6940
2436,9305
4578,6580
1336,6516
2495,9885
2560,4618
3649,9500
8657,8989
6680,9337
3915,7175
1277,6286
7008,9368
3044,3684
468,4427
4313,7221
51,2072
615,4854
861,1123
5594,5857
4873,5343
3872,7478
6275,8470
7051,8691
1015,7225
5960,7146
2109,6035
1787,9956
7014,8809
5157,8485
3939,5667
1516,8904
6206,9804
8477,9179
4461,7469
7661,9559
1689,4136
3676,10168
1847,5476
1088,8642
3579,6071
2027,4131
2560,6846
9960,10201
657,3171
153,1948
7095,10087
9803,10217
469,3874
1938,4059
1778,6810
3946,4552
2612,4003
1827,5948
1374,5414
6128,8019
2864,4224
181,10008
9109,9247
5122,8275
2670,4358
8291,8800
457,5274
799,5856
5804,8080
44,850
6275,7665
1268,4614
3477,9527
2156,5076
2226,6569
6868,8933
1789,3562
6639,8881
6790,9050
2313,2781
4126,6940
2127,3557
7204,8101
697,4798
7133,9389
3179,8557
1751,4209
7224,8753
2313,6164
842,4398
4386,4800
3859,7535
7062,7644
4730,7993
8651,9843
5879,6510
5478,6166
2763,9783
901,8361
4819,7284
366,4819
1336,1873
4947,9913
1513,7427
3579,5616
1384,1540
7706,8473
2899,8516
1563,7140
1943,6607
1747,9701
5243,6649
6666,9899
475,5866
1153,4798
5146,6716
2627,3075
4461,5859
6667,7091
2499,7993
3557,7146
5921,8964
188,5055
436,2905
59,2955
3579,4461
8847,9731
5578,5592
181,1632
4981,7588
2455,6940
5975,9200
839,3295
4380,5678
56,6821
152,6529
799,3896
3101,4836
8701,9155
1013,2135
491,2962
150,2669
5592,5648
366,7397
5156,6249
1360,2593
1131,8957
69,6652
2118,7146
2560,4081
1131,5924
4049,9082
965,3942
4912,5515
3619,7219
1439,7962
1277,9132
1719,10231
3321,9282
2147,8234
2703,3985
3482,10139
1374,6032
1336,9712
4323,8503
2862,8179
1867,9348
766,7115
2450,9174
950,3260
4284,8548
8179,9177
555,6114
5942,9386
674,1864
4779,6275
2108,9410
6112,6599
1356,7331
3541,7686
3532,9852
7274,10239
6863,9207
5333,6834
3034,9575
5080,6388
2560,9692
1409,8096
1789,7563
2560,3276
5168,5454
2535,4909
4483,5351
1809,8969
2034,7367
3954,5007
1557,7213
2054,8019
1374,8260
7691,8433
4790,8662
2247,5381
6378,8761
5184,6337
3267,5208
5386,7195
5945,8879
8232,8787
2669,3569
7146,7586
4499,8863
2911,3102
4153,8226
1131,3964
1379,1814
179,6715
7610,9383
6428,8474
4313,9612
7456,8916
4154,8801
2410,5156
3869,8817
31,2306
3083,8662
1938,6100
1277,4139
5440,6276
1837,3015
534,9693
3579,8462
6652,8525
4252,4798
6779,8300
1827,4956
2797,8426
3015,9817
3884,6065
450,3579
3579,5429
1451,6362
797,7070
4687,8109
2199,3781
862,5967
4093,9622
4134,9623
6173,9429
1861,7923
2191,3139
1105,1938
4269,8535
8983,9055
6949,8869
5545,9079
2938,7503
2876,6625
70,4462
1131,6542
2094,6589
4869,10193
2,3015
2935,7205
3991,9695
5479,7678
1023,2286
7189,8706
1466,6239
533,6034
2551,7215
2019,7354
3543,5748
3541,4921
2393,2842
2565,8052
1888,7810
3997,9109
2373,4849
793,3113
1789,4798
1131,8770
1659,2473
6990,8065
6737,7619
4265,4578
5605,6073
3557,9187
8065,8353
6790,7253
2590,2982
4590,9973
688,5167
7190,8126
5075,7012
3731,7273
3579,9885
28,6814
181,7056
2987,3557
1557,4798
4688,9003
842,5984
5967,6812
3482,6919
8174,8646
51,8114
4995,6652
826,4700
387,7282
5034,9990
9165,9206
3781,3953
1131,7965
3557,4999
6702,7382
5327,6078
10,8463
2126,6769
2835,5014
409,2318
686,5070
2313,6595
7000,7224
6851,7101
7785,8662
1157,3120
2709,3562
2047,7792
1090,5281
5777,6664
2286,3644
3784,9485
1958,8474
986,4177
1762,4398
3655,4379
1827,8957
4867,7382
2262,2469
826,10311
7949,8662
1794,9948
4688,8548
2126,8997
2465,6211
541,3911
5341,9867
2435,9752
3557,4194
751,1277
2968,10215
4590,4980
4798,5683
1845,9886
1131,4127
4013,7628
3895,6818
4850,9256
2613,8711
717,9213
6166,6193
5066,9820
3915,8224
3259,6607
1110,2499
2541,4112
5593,9714
8107,8847
2955,9579
3015,3214
5718,8662
4687,7922
1133,10215
476,1580
5090,8312
816,8064
8696,8838
6275,6486
881,9213
9537,10208
4148,10273
8654,9366
4335,5935
1477,7746
1780,4549
3316,6710
1377,9794
1131,6355
2127,8794
415,4687
2378,6161
5702,10007
592,6077
1466,2669
3303,4970
877,2274
2281,6228
4798,4878
4328,5895
436,8947
162,9876
1277,9563
4011,10160
3860,4329
5354,5510
1827,6997
3955,6818
5753,9945
2859,4929
1866,6925
837,6258
1706,2506
1771,3655
1112,8183
2514,7146
3290,7367
1729,3429
7833,8971
5803,6275
3439,4457
450,2587
6174,8662
6184,9350
1757,8860
6275,8714
2070,7105
795,10169
5867,7199
3651,5279
2195,6053
4681,8800
6606,7538
6652,7883
3557,5617
74,6622
3651,8662
65,8788
2085,4380
1000,6787
4525,8637
4451,6244
8814,9193
2454,9323
1277,8758
5315,5531
3104,3955
3176,6275
366,5868
3579,6665
2984,3072
2450,8800
9025,9763
3015,8020
7091,7529
73,5996
2313,6058
1382,1762
738,8830
1386,9051
784,4287
7516,9398
911,6314
5429,6168
6728,8416
3247,10248
5143,9746
1320,4267
4401,9109
2809,10022
1131,4745
35,3610
1843,7425
1958,7937
1118,10175
4007,8431
5729,6810
2861,3015
402,8507
8053,9229
1645,5905
6779,8731
1579,8291
4256,8354
1584,6383
2604,8462
1864,8652
2669,9611
3579,5860
5867,8622
2140,7015
213,1788
4781,8175
3444,9607
9041,9491
2193,6649
2172,5772
5685,10271
2962,3447
6275,7104
6172,6225
6058,9321
4654,9531
4580,7138
4461,9136
2195,4443
2090,6147
1441,7953
1320,3462
3128,8031
4552,8473
877,2892
4397,4398
4891,5687
4018,7785
191,9734
877,6275
2205,7009
7998,8717
3149,8504
4507,5697
217,7922
1700,5561
1827,4582
147,3396
2672,6071
3622,7411
1796,8652
1729,7430
1946,5967
4932,6785
3772,8109
2154,9299
3781,8572
5646,9511
1415,5927
8657,8696
3557,9618
1131,6168
4863,5867
7349,9368
1272,9032
4269,8511
4362,5292
3579,3900
7660,7917
6662,9569
2832,2919
8487,10355
8084,9184
656,3781
2108,6271
5556,6211
2887,3757
7341,8322
5316,5970
4965,4989
452,3227
2172,7195
1386,6286
768,989
150,2108
6275,8527
205,2569
2378,4819
2873,4798
3658,5482
941,6020
6825,9344
2121,6102
4177,8521
3344,7766
4798,6919
598,2648
1367,1698
4453,6884
650,8473
5796,8650
3991,8516
1873,10137
875,4619
8342,9950
3579,9511
4443,5415
1580,6128
1359,4439
4292,8629
2396,2715
3015,4450
5468,9723
2846,2951
2233,4414
4134,4256
10,1323
4987,5663
1563,4619
5890,7911
7546,7922
378,9828
256,1729
2193,4234
4177,4333
2726,4697
7105,8179
4279,7993
3744,4451
3468,8717
151,7570
947,9167
4607,6546
1097,5728
1563,4969
1556,3798
4582,8179
2715,9419
1148,2283
100,3818
5689,7224
487,10121
676,5856
865,2345
6128,7271
5342,6362
2425,6812
6752,10104
3939,10180
4808,6428
8018,9206
6275,9950
676,9239
6278,7969
8142,8683
6275,6917
5208,6520
1158,5980
4798,8342
484,9419
3179,4426
1131,6786
971,9537
1277,6611
2221,8860
2402,4734
1461,2756
2193,6812
5295,6115
491,2669
1533,7705
520,1909
657,1618
9337,9423
154,9665
397,3007
1768,10231
5541,5767
3296,6115
8179,10039
3974,8430
6773,10176
3015,9256
3915,4817
4813,5967
2382,2927
2285,9410
671,1674
2402,3579
2076,4318
3941,9421
8662,9634
577,6176
334,8670
4527,8764
5900,6989
3772,7922
3872,5120
2930,9333
6266,8278
2154,2696
817,4882
1324,6376
722,8028
3557,9431
2748,6818
3772,4889
1747,2537
3579,6746
158,2967
1131,9364
715,7988
1522,3358
4851,7548
8717,9691
5921,8216
3263,5951
2932,6346
3579,3713
4327,8302
4224,4417
394,1931
7933,8828
1336,3353
7834,8822
2889,6649
2879,5207
3684,3914
669,7239
2172,7008
770,1629
579,4313
5114,8308
883,5478
4126,4232
1075,5648
1722,3015
5493,8304
2315,9945
8915,9275
1935,4062
4808,8201
4457,7220
3557,5243
1757,5453
2774,8015
223,3338
6630,8689
5568,6384
2240,5048
1309,7922
2486,8487
3045,10171
5075,6451
7227,10076
3865,9910
3881,4027
2669,6659
5325,5845
6275,7185
3515,5367
1860,8210
366,5494
5531,9885
1204,6593
4478,5414
7685,8675
1326,1860
1202,5766
5661,9177
3944,4726
293,4457
1827,2785
8291,8670
6173,10291
7203,7396
2716,6855
2313,5684
8009,8957
946,8405
1131,7404
2932,4386
1225,4787
1378,8035
750,8466
289,901
4619,10126
787,4561
2523,6810
2748,5208
5038,8797
1965,2318
2140,6291
276,4796
7652,8511
752,4725
2235,7282
829,6665
1837,6455
1830,9448
7518,8696
3015,3458
4350,5363
9580,10149
108,3872
4867,6821
1971,7394
6611,8931
4467,9331
4460,8160
380,4745
8349,8974
6883,8306
1429,3812
818,1938
2163,4531
2313,8262
3918,4578
2679,3135
3557,7016
3015,8719
5544,6632
6843,8126
38,1948
4319,8305
179,7845
6228,6510
779,3114
3579,7714
4854,8814
2669,5049
5065,9034
3250,8212
1789,7888
2236,9331
5464,7053
3015,9069
3259,9429
3290,4578
580,2123
4098,6966
2195,6297
4812,6309
2384,8448
4549,7427
5214,9507
2196,9151
1131,8827
2602,4177
3619,6739
3557,5861
876,8308
2342,2560
4614,4789
8354,8513
1847,5964
3579,6559
191,5172
6065,7808
755,784
4385,8120
3118,8793
3895,5452
7431,7491
1737,3510
6339,8727
4978,6355
3096,3557
4663,5031
676,4059
7171,10011
8676,9853
2172,6821
861,7222
541,7806
3779,6216
1795,4619
4553,9774
3431,9670
2560,6179
442,1384
1133,8849
1754,8001
2494,5559
6420,8507
1511,1827
3488,7171
1724,9290
2927,4660
3530,10026
4798,6545
2876,5072
2468,3557
656,8668
6879,9206
3866,9194
2560,6529
2832,4773
3864,6115
4984,6146
3420,4943
6837,9734
5037,9944
6162,10319
3015,7109
1277,1781
4066,9255
654,2556
3799,4939
2545,8126
4234,4867
4382,4765
3948,8445
116,5132
8586,9155
3722,5658
1351,2669
955,2669
4165,9611
5099,7008
2477,6652
10,949
9569,9854
3781,6238
4863,9949
2884,8696
1509,7392
4396,4821
4580,7382
9037,9212
1883,2880
5866,6362
7445,10125
778,9573
1507,9948
1151,8623
7195,9950
3176,4559
6727,7630
3143,8583
2284,6607
5980,6649
5926,9796
1094,5056
533,6709
5070,7367
7129,8549
405,7463
9826,10018
6240,7892
4559,5350
1169,9552
2578,6680
9424,9449
5594,6963
3758,7516
797,6940
6275,9576
6064,8575
4218,8440
2313,4692
2318,5036
1788,6002
1905,6587
6798,8570
2560,4569
4798,7968
6229,9581
997,3968
5208,9529
1257,8968
877,2331
3647,9755
1563,10206
3118,9411
2605,3938
1374,6520
8120,9085
6597,7883
7146,8879
2108,6515
2822,5104
3321,6737
3978,4792
676,4677
180,7479
1701,5602
3564,9878
290,4641
4560,7399
6275,8771
1361,2501
418,3106
891,3518
1383,3980
5243,8560
7602,10034
5014,8508
2531,5278
5428,7559
3895,4915
4963,8920
4798,7163
3955,5720
4894,6871
447,9112
7653,9218
2873,5392
3365,5854
3671,9344
8179,8510
7501,9578
3015,7727
4050,9340
2137,7229
3644,7898
272,2880
6665,8525
366,5925
2943,3128
3579,6722
279,7434
331,1208
9265,10061
8179,8860
806,9580
7606,8998
7112,8463
1563,4863
4506,9741
208,5689
2785,8554
1761,8231
2881,8262
4932,5419
4899,9443
4462,7190
909,3292
1530,5854
6475,8027
2560,2959
807,3015
2656,2667
2590,8463
4830,8525
816,3478
3015,3539
537,4817
7025,8844
6790,9701
9235,10195
2053,8231
4389,8001
1827,5444
8554,10211
5696,7858
2298,5029
3015,3889
2695,8637
5960,8870
5867,8679
762,2841
3253,5932
1660,3991
1131,3647
8696,9513
3037,8751
2282,2991
4580,7195
4894,8294
3244,5819
8438,8696
5451,6899
2193,7056
3179,8053
3557,7447
2554,8001
1745,6142
6812,6992
2180,5316
1741,8652
6665,9948
1309,6743
8251,9220
2448,4572
3982,9316
1277,7205
986,6275
4040,7042
3515,4188
1822,7678
5316,10215
7543,10072
4184,8669
227,4910
6087,10092
2157,3992
1943,9136
3557,6292
1131,2842
5944,6781
999,4608
4498,7489
5492,9101
527,4798
3210,8813
500,6358
5856,7311
1830,7919
4672,5575
3082,9567
3579,3957
4482,9615
124,594
6813,9041
5975,8696
2274,8310
2237,8428
675,1636
386,1533
833,2976
5593,8779
3781,7474
7700,9251
1662,5460
7429,8199
4831,5985
6112,10283
2375,4578
35,7318
1131,2037
7199,7922
1277,1862
218,3238
1131,5420
4990,7146
8338,9134
1769,5707
1717,5517
5502,8260
715,7427
3110,4394
5515,6213
2977,4804
2584,8485
1175,8351
6309,7013
2356,3373
3259,4867
2323,7397
6211,6855
5958,8661
388,7190
2499,8562
1131,4265
267,9115
852,5604
5683,10119
699,2356
1043,2166
5208,7382
5767,9066
4461,9811
3057,6611
7193,10335
1131,7648
1563,8059
4861,6520
2091,4014
2989,5164
2560,9188
874,4050
2780,4990
4578,8117
5357,7855
3619,8943
1131,4615
5520,9539
2091,7397
996,1946
4578,5084
715,6622
8048,8755
3942,6371
2607,2968
4819,7398
4346,4734
2424,3261
4691,5900
696,903
6122,9765
2643,8260
1702,4030
6275,10007
924,7146
6810,7133
5003,6172
6059,8662
4526,6772
2514,8789
7196,9828
1659,3579
4494,7234
1693,9579
418,1309
2627,6222
1717,3557
4578,10345
1131,6843
102,6930
3557,3877
1931,5206
6607,8652
8945,10003
726,2593
2830,9964
1131,10226
1372,6905
5854,7856
3837,9529
4293,9580
1401,5391
6031,6240
5325,7512
7376,8833
3171,7224
3637,8717
777,8947
2298,7070
3418,7101
2976,6002
2888,3903
1088,4113
1578,10164
5465,6768
9289,9439
3757,9950
6656,8894
3015,9313
2485,6115
2669,8676
6000,7277
4596,7487
5086,7122
1825,7008
2780,9446
108,3311
975,2896
6766,10193
701,3825
818,4410
1131,2655
3099,4473
1375,3015
4145,6275
3305,8513
8126,8930
1563,6449
5890,9741
2156,6963
996,9785
941,3662
4330,8657
2331,5274
4817,8775
5174,6538
6186,9510
4947,8067
429,1043
4382,5814
3974,4299
3669,10079
2570,4509
4875,9130
3015,5125
329,7228
942,2732
1757,2127
5867,6882
7486,8546
2193,4909
1107,10124
2413,7127
3557,5300
420,6942
1346,3724
2753,7195
4699,6810
1409,1794
4461,7396
4681,5450
1710,4940
906,2671
1066,4838
3557,8683
1838,9821
3015,3970
685,7398
781,7860
1658,8133
2856,3159
7840,8670
4455,6800
2053,8662
