Taxi1,Taxi2
2873,3384
2138,3918
1694,6156
4870,7852
1131,6982
4863,6681
687,3558
2908,3570
537,581
5552,7657
6890,9079
3557,7399
1563,4360
2318,5956
713,1746
1241,8281
1277,3774
3579,4714
1093,1213
3801,7759
4415,9150
8157,9537
1775,7434
624,5838
5446,9109
3175,7482
2389,3163
1745,3061
3675,8559
6228,10276
7909,8654
2820,9765
1827,4591
110,140
3294,8867
9338,9440
2917,6665
2540,10125
4878,6558
6275,9341
3324,10207
1519,10073
6989,8684
1695,2193
2419,5634
1825,7147
1202,7922
3872,5316
6358,8063
738,7229
8050,8485
7833,9948
5641,9176
1377,9616
2313,7840
6573,9156
823,1860
9444,10216
227,5212
1125,6362
3081,6665
696,3970
8662,10180
7382,8736
723,8045
2376,8539
4236,6128
7128,10317
2925,3119
344,2764
7883,9661
2644,2877
187,5032
4225,8221
5663,6841
2485,8482
307,3636
3973,4213
1557,2205
857,7486
1139,6418
4542,7339
5440,8489
4872,8971
3478,9869
118,4114
3015,8647
2669,8010
1143,7291
699,9529
5998,9948
1982,4828
6027,9188
724,4863
2876,8488
3031,6147
3781,4393
7673,8511
2193,5048
4839,9962
675,8354
1131,1989
1969,3088
675,1938
2915,8416
3596,4613
850,6665
2560,9945
4986,6225
1001,6834
4578,8874
4115,6898
1348,10325
3779,6949
4617,8048
5854,9418
6511,7473
6542,6786
594,5921
124,2774
215,9308
4743,9850
8876,9893
2936,3227
1131,2339
2184,7564
2934,6564
1090,2338
1277,2164
6843,6899
6974,8337
2310,2950
3015,4459
6812,8717
1430,6543
3942,4095
5812,9542
1232,1640
306,2606
3131,5573
1825,2154
7843,8676
3015,7842
2669,7205
9668,10216
7335,7711
883,4869
1519,8463
1230,8360
3783,6667
2909,3659
2353,5656
6057,9723
1883,3263
4434,4907
2560,9140
7006,7428
3370,8191
2907,6215
2274,6302
4798,6123
3579,5332
4017,8941
996,1898
6355,9538
9373,9894
751,8483
1938,3320
4443,4619
3615,8372
5537,9845
7397,7434
344,7570
2799,9506
8893,10196
4323,7146
8891,9369
5622,9394
6969,7896
2287,6887
9580,10345
280,9248
7367,7942
9038,9796
925,9952
4189,10337
2448,5492
2976,7109
2446,4665
364,5943
3015,7037
9387,9950
4500,5503
2129,2514
3259,7397
1762,7416
3154,9855
5530,6772
9136,9550
881,3237
2345,7242
5244,6186
2128,8705
6486,7146
1660,7139
4397,7253
5240,8696
1131,6795
3557,3829
876,6276
4518,8711
2185,6206
4492,7490
2061,4450
1935,6031
4077,8968
5174,7295
9496,10243
5394,9513
2402,8126
3522,8157
1378,4393
8654,10156
531,5460
1374,6903
7623,8662
1059,5579
4703,9595
3175,7295
5689,6428
7146,9262
1609,9429
1466,3459
2417,7653
115,7467
2047,6622
5696,6818
5593,9349
3874,4825
1016,5882
4808,5632
3579,4877
556,4177
3438,4672
6027,9806
4600,8312
5806,7363
2943,4666
7428,8544
2908,5611
5554,6361
6362,8749
1131,5990
1356,8552
5885,9349
8916,9910
284,7811
5640,8764
1369,8787
1131,9373
5510,6439
3557,6407
1131,2957
1867,6031
1277,2782
654,3557
5038,7383
6944,8323
9298,9453
5970,8117
5502,5797
8334,9935
1938,8126
1806,5755
1869,10241
4541,9960
3008,8070
4904,7568
2199,5457
2861,4610
6211,7425
8557,8637
9949,10322
2146,5796
1327,5155
1356,7397
2970,8717
919,7396
1323,5759
4401,6166
4590,9071
2353,6274
3284,3400
789,5071
8201,9941
677,4830
3132,6012
2712,7146
795,6771
1789,7629
3064,5319
3279,6439
9944,10328
6818,8749
1785,4477
2313,6848
2127,7624
2660,10339
2347,5678
1349,7330
10241,10322
5260,8492
5583,7425
2677,7310
836,5267
939,1982
1725,2891
1087,9050
4483,8800
5321,9899
1348,7105
3139,9061
959,9804
3297,3985
3525,6064
6350,6779
5854,9581
675,7012
6344,8462
2662,6628
246,4620
3221,8312
1765,8332
1106,3034
3511,4853
3015,7655
85,7146
4849,6275
5804,7959
5563,5618
2669,7018
4875,5244
883,4682
2660,9184
7512,8914
4688,8801
10,4528
3654,4380
132,6211
8079,8207
4996,6702
820,3579
161,4697
3101,10058
7105,8001
2905,5982
950,9287
785,6776
3741,6254
8474,8736
798,5483
5674,9771
3253,6665
1288,2866
5918,5967
1002,8696
1938,6166
2163,8728
389,3743
2065,5941
3579,5145
6199,8838
4738,8514
7312,7698
4762,6656
1909,4647
2298,7640
7433,9156
1557,9857
2560,9303
3142,6275
3210,10351
1167,6669
2861,3000
7362,7411
2329,9555
5963,8719
8800,10195
2293,3482
2042,6115
2480,9724
2172,5407
2669,6213
2535,3015
5967,8838
262,1315
1817,6936
4394,7549
256,746
5964,8540
536,3015
3557,10058
4025,5208
2127,9047
966,2599
3306,6275
2910,6275
4527,6358
1755,7189
971,2943
4203,7200
1092,4401
151,6587
2530,3021
2924,6358
5009,9515
3579,4340
6564,8720
1712,9744
1922,4104
6665,9526
5853,7396
220,1439
4397,7416
2680,9381
813,8369
4610,8463
1083,9950
3977,8550
687,9950
3015,5695
3799,9941
2703,8052
6779,7561
5851,9952
6428,6580
3019,6568
1737,7707
2570,8462
1539,7722
4870,6323
1048,10114
76,4319
633,5176
3064,8970
1973,7425
1040,9472
6611,8135
1131,8836
7146,9425
1850,2107
3154,8863
7137,7427
6211,8393
5208,5537
4614,4798
2881,6230
5075,10111
5553,5949
4218,4798
4180,8478
2377,9171
1747,8775
1566,5731
752,9190
4396,6790
3241,3540
2126,4607
364,413
2113,9283
4725,8951
4236,5754
843,6275
3510,5650
688,8616
5559,6144
3945,5578
1775,6255
3638,8279
3015,4890
675,7630
1513,2313
1738,4875
3136,6348
2518,7467
8275,9518
6869,8901
7984,8588
4252,6637
1762,8652
1361,8308
3503,4829
208,5885
3819,6755
2570,4624
1415,7790
3287,3484
4498,9295
2669,4603
7886,8430
2822,4845
1351,3833
573,7703
2968,4670
1753,7785
2405,5496
2713,3397
7224,9250
3127,8864
435,1353
6508,7582
4770,8670
2862,6903
35,3863
4093,8428
6812,7993
4642,9424
967,3843
2586,5507
5483,10040
2023,6333
1772,2550
490,4443
4615,10230
3015,7118
7939,8414
5733,7182
8873,9221
5573,9933
5416,5785
862,3268
283,3561
2912,6616
300,7702
6430,8049
4757,9532
6612,7531
428,3915
452,8473
2138,7195
7277,9611
1391,5460
2669,6831
8600,10001
1009,2914
3541,6760
8696,9709
3040,8464
8016,9950
3009,6899
6545,8938
3964,9337
4590,8079
1424,4819
2008,4870
3716,5071
3349,3557
2012,4989
2941,6206
5243,7146
5358,6904
3801,4620
2880,8182
510,1631
2554,8197
2313,5856
971,6944
2984,7781
9491,10330
2394,4532
1502,6580
1614,6821
8379,8662
7501,8164
684,6887
6061,8717
5844,10180
4132,6827
3509,6848
7220,7922
1745,3305
2992,8773
6569,6649
26,2191
1731,5127
1433,1498
399,6903
3425,7874
1118,6590
1421,4147
2331,6812
25,4972
3012,3763
7867,8672
1803,10076
4441,4549
3259,3640
3417,4980
234,2113
3940,6253
6328,6967
697,6718
1825,4358
6732,10211
1980,2017
4614,5416
390,3757
3924,4969
3120,9116
1757,10081
2560,7961
6636,7470
903,1309
376,4798
104,138
1277,9629
1750,5877
6786,7414
131,1961
3176,7146
6665,9339
1901,3794
4798,8327
6909,9699
8251,8611
2580,5580
51,5415
1372,3450
1360,1935
2672,8552
6135,9524
2049,2911
6211,7856
366,3706
6682,9693
2487,6520
3015,8891
6814,9812
887,2654
3512,9697
5214,5946
8801,9428
324,4234
234,7724
2624,8511
1130,5795
2353,6705
5488,8400
3602,9590
7790,9340
2977,9538
1131,8649
4462,8004
3557,5683
300,3059
1481,10159
7893,9438
132,4414
1131,5616
2499,3497
1757,9276
6984,8129
4367,8117
1277,5441
1913,9789
3713,9579
1228,8932
6147,9884
2877,2891
4265,7840
849,10067
4390,6034
1706,4800
30,7520
4630,5494
1211,4040
4853,7229
438,1838
5513,9719
1862,8696
1335,9933
8367,8920
1775,3035
1538,3122
9163,9793
4849,6706
799,6166
7397,8833
921,1433
3763,6259
7056,8540
3037,3149
5580,7184
1762,2049
4630,5844
2016,9513
3622,6054
4036,5105
175,3306
2899,3215
5963,6922
6680,9192
2315,9580
1823,3456
4593,5962
1762,5432
2254,5894
7130,9428
8255,9803
1756,4863
3924,9775
4553,9946
919,7372
6263,6810
5518,6656
4397,8652
5419,5896
2313,9857
1059,6628
715,6818
1554,6607
1000,3015
1277,1603
623,7229
2956,3318
1371,5402
5440,10156
6656,9895
775,10252
997,2717
3015,10314
5601,8761
1981,9303
7146,7278
5325,8863
1738,3883
965,3179
177,6361
3876,5166
1954,4447
2477,6474
5030,8945
1332,1660
2077,6732
7457,8079
1576,2020
7365,8490
1453,3118
6355,8627
3934,6275
1508,3579
1604,9703
4305,8662
945,2153
4339,7492
3253,6291
4707,5444
1350,9786
1756,4058
1343,2199
5854,8052
3051,8816
1712,10175
3799,6989
3644,9330
98,187
2675,9468
4798,8945
4103,7400
4853,8652
4476,6450
2867,3222
5040,8478
1466,10119
3918,5368
2729,3288
5652,6790
6945,9193
3413,10336
1142,4545
1548,5987
3015,3093
2012,3647
1519,10130
397,10026
3260,6307
15,6726
3563,3864
6455,8053
116,7532
5035,8484
1793,6168
2938,7195
3595,6004
4268,4592
3557,9684
5104,9028
6513,9162
4357,7293
3061,5316
3147,5090
124,3636
2033,8257
1935,5470
5880,8468
1773,7394
5859,7591
3772,8525
4615,5050
1348,1738
6905,8639
1867,6275
1024,2580
2861,7887
6746,7828
3702,6251
6969,9563
1771,9950
82,1131
2050,2195
4288,5594
1213,8868
9169,10226
1674,3601
1794,7867
2663,4115
9299,9518
6723,9507
7026,7064
3015,8704
3977,5143
3915,4265
1076,5372
7462,9846
477,4289
5554,8833
6772,9399
366,6902
1825,6399
3993,9059
235,1723
3781,4450
1131,8462
8662,9082
919,4607
1258,1821
4396,9449
6612,9117
2281,8335
6691,6966
1164,7821
3557,8879
1093,9109
759,9987
4367,7930
3002,7314
2560,6969
1958,2205
4265,7653
8413,8728
9655,9688
306,2313
3021,5112
1374,2154
7530,10138
256,2950
5422,10195
723,7297
66,2826
6413,8126
5004,7992
1712,8565
7524,10323
5504,8315
2450,5296
1113,7482
4912,8403
4798,7335
3210,4984
2957,6790
2983,5759
3829,7473
1370,1631
6781,9461
3569,5856
7956,9199
996,9526
647,5208
215,9715
6115,7156
1775,9264
5846,8429
141,152
3938,7416
757,3124
989,9109
2329,4188
6906,8409
2229,6990
3015,7899
1950,7575
3136,5974
150,7785
709,9469
919,6835
2297,5404
544,5460
2065,5835
2283,7226
509,8657
6178,7855
3026,5055
1107,9515
4216,9989
5871,7146
544,8843
7318,9292
7753,8466
1125,7842
2651,8561
4545,5734
3146,6288
1809,8474
1059,3058
5854,8670
1817,8335
3374,8367
5544,7690
3395,9244
843,8129
4549,6607
877,6959
4788,8121
4798,9563
2085,6837
2861,2894
1923,2345
395,799
3579,8772
8894,9724
2578,3737
3491,6673
1638,9531
177,9207
1297,9238
2047,7484
7310,8246
3444,6103
2580,3783
8552,9960
3015,10127
861,2669
7218,8657
650,8084
6624,8672
366,1909
3969,5924
2138,6821
2594,4620
4744,8172
2127,5908
3040,8090
1727,2002
1901,3875
3647,6812
3301,6175
5866,5997
3839,6982
826,6970
6664,9949
7083,8590
5490,6649
1032,6846
5175,5325
2434,3557
4426,9933
1845,9578
1131,3819
6630,7332
8996,9977
90,8807
532,9906
1241,8151
1277,3644
871,2956
3429,8023
6812,6814
250,6810
7324,8652
3109,6355
6536,6916
2873,3604
4628,10067
1741,8474
4948,5319
3234,4549
3757,6576
4481,6607
2454,7592
7815,8889
5203,9975
8154,9109
1081,2951
4644,8291
7311,7666
1201,7971
3045,5781
180,1503
6408,8801
4941,8662
58,3203
1450,5642
6238,10083
2499,6961
4462,8435
4216,4996
2123,7613
10,9578
1794,8835
1720,6442
1570,9881
4115,7573
218,3865
7922,9109
6857,8785
2898,4199
1277,5872
1743,5113
2126,4851
4912,5638
5856,7133
2313,4677
3579,10195
1580,6812
3579,3779
3799,5997
6686,9842
3510,5894
7969,8551
1641,4055
3958,10191
2804,4914
3015,5134
1950,4810
1138,2680
1356,4071
9492,9726
3751,5956
8766,8868
4745,6814
5190,7430
6372,8339
491,2280
1860,3015
1786,7038
6483,9109
6247,6358
5342,8201
5316,9232
1197,6643
2076,3579
1140,6109
5997,6183
2506,9579
238,7469
799,9980
3898,5602
885,5590
1131,1859
7041,7158
8422,9408
5428,7194
201,1925
5211,8657
8375,8838
3953,8692
1439,10313
3306,4909
715,3866
1277,5067
566,10159
504,9281
941,2866
1092,9451
1371,2450
5827,7842
2616,7091
5916,7133
3956,9340
4892,6810
3579,9390
2053,8671
2896,3698
2419,9960
3109,4745
1519,1567
6878,9207
1985,7224
221,2927
2415,6808
183,6607
5436,6681
8526,9357
1179,9046
2571,6567
1741,10247
2600,5807
6115,6969
77,8840
452,8717
4810,7158
7327,9218
1694,3261
6150,9407
486,1131
334,10159
2318,6094
1597,3328
2295,8554
1263,4206
2360,8949
3847,8242
196,3809
1825,5407
2785,8189
2775,7501
4877,5347
7919,10261
1290,2619
378,3291
392,715
2745,8790
5432,9541
797,1932
8789,10117
327,10119
4401,8801
1631,6295
1753,7224
1779,2029
10,7968
1727,6003
3114,3934
2749,3247
1930,6362
2222,5982
6818,8001
911,2973
2716,7271
5758,8021
2934,8662
2955,3123
941,8477
6034,7138
7694,8049
1775,7922
7840,7874
4545,8930
2924,4187
8001,8731
2389,3651
3579,8585
150,6443
5951,8012
2205,4473
9770,10339
3134,4936
3579,5552
2669,2887
7674,9275
2889,5105
2137,3026
2880,7271
115,5109
7171,8654
4461,5445
861,5865
3557,6732
1757,6942
5895,7329
728,6275
5143,5250
4582,6903
2156,4207
6275,6796
1325,4279
4255,4788
1469,3277
5677,9321
4607,8653
1697,9520
1131,6665
5453,9613
1105,5444
4395,4798
565,8728
1275,9827
2870,6933
2560,8205
3124,10233
251,6094
1660,3976
8129,10205
4798,5188
3019,6275
500,6798
3557,7082
5921,8900
1437,7876
1879,8221
4773,6821
3579,4397
1466,6362
220,1496
4265,5856
3549,5686
1749,5896
1209,8426
875,2888
3757,6389
7621,8459
3447,5409
1776,8473
3015,5752
2669,5115
6003,7397
860,7491
3425,7313
650,3709
1479,6974
2172,7692
5066,6292
1857,6368
50,5407
2512,8514
1356,1656
827,8482
817,1378
2164,4798
6649,8676
1019,8652
2480,2560
8662,9513
1640,4798
415,7225
2877,6168
2127,4916
141,1738
2935,9556
3964,7971
1323,3401
788,6275
1342,7615
4177,9018
2931,5650
3958,9654
3965,4409
5964,7792
5766,7053
3001,4891
3622,7453
4737,7140
2834,5717
7484,8696
1249,3637
3417,6297
2682,6077
4645,7551
4325,8135
4146,5918
2222,4372
4166,7324
2433,8756
3579,10008
7402,9071
1394,3991
4415,8028
564,6917
1557,4921
1612,5382
342,8036
1170,2031
1558,8529
271,9324
2986,6461
3617,9711
4018,10055
3579,6975
4200,9537
2013,9109
5416,10030
8489,10093
4475,5046
9492,9539
208,2559
3015,8330
1081,5342
2160,3120
6275,8219
293,2108
1108,7919
4088,7791
547,5408
366,6528
361,6184
6710,8147
6730,8799
1131,8088
3526,3557
4033,5051
7073,9138
1435,2837
5617,9158
6168,6817
3835,4312
1120,1513
4810,8126
1131,5055
1439,10126
1100,3490
534,7051
6788,9908
8593,10042
3312,7920
6812,8050
6939,10077
5139,10287
4989,6556
2517,3515
154,4551
5534,10062
842,1919
1277,1847
5007,7135
659,2966
5038,6448
7961,9950
3510,4902
928,1693
711,3156
1675,8309
3103,6241
997,2961
3579,6170
1697,3372
1495,6621
833,1806
2421,3403
1390,9079
2424,7084
2205,8474
6887,9513
2826,4620
4094,4549
2313,5563
771,3557
2853,7197
2665,7146
2133,10291
2780,7658
667,3207
570,9690
267,5717
131,5856
757,9516
260,2294
3274,7412
4647,5637
6328,8179
1746,5866
760,9033
2773,9870
5667,8470
3250,7018
5364,8661
1753,7037
782,4096
3829,5944
2184,3059
100,9926
4828,7146
4515,6649
9181,9407
5974,6146
2371,9301
3297,6083
2873,4035
1459,3557
8800,9715
4882,7382
1370,3485
2829,7146
1580,5015
3178,8054
2932,4615
1860,7284
4415,6418
177,8833
2295,7212
2487,7382
2767,9651
4443,7685
16,779
293,3531
4687,8045
6521,6665
2419,5935
6808,10105
4943,5756
3884,9384
4414,6166
1422,4025
3836,5960
1974,4538
363,7653
1977,8973
3157,9055
136,2012
4798,8034
1477,7869
8256,8662
1935,2331
4393,10200
5587,6208
5867,8477
9788,10327
39,5462
4912,6069
4896,5536
1496,9050
3557,6895
1131,3445
1277,3270
3579,4210
5530,8333
836,9943
2460,7787
4700,4843
366,380
4975,6768
154,2941
1391,3557
4536,10104
6382,10239
3015,5565
6409,8652
839,6427
5213,9565
8369,9074
5654,6275
6275,8837
1757,2567
2722,4939
1724,6591
1753,5077
4619,8045
168,7161
132,1088
730,8362
4030,7650
3655,6275
2292,9492
4425,8179
4174,4396
1347,1356
4798,7229
4330,4909
6795,7533
6506,7430
3145,3702
1120,5514
2780,3015
3265,7968
1742,6766
3836,5505
1437,6884
3579,9821
876,8537
1554,7469
4083,5382
3049,6623
5071,9458
8126,8915
9836,9943
903,3944
4017,7014
4452,6942
1370,8291
7834,8514
1759,5622
1788,4108
676,3938
177,7223
5060,7764
6362,7277
8428,9630
543,4348
1876,9590
1829,9744
4909,5316
3288,6989
1757,1762
6335,8837
7491,8525
2450,5890
3589,3719
3938,4627
5210,8462
2389,8620
2126,9738
1360,7953
947,6094
7485,7956
1002,5801
3741,6742
3655,5470
938,8260
136,6818
475,7038
3643,3955
5865,6821
4265,10125
3191,6275
4514,6665
6580,9018
3557,8318
848,8717
2560,6408
2873,4653
2367,6013
7618,9424
7382,7427
6790,9767
875,4124
6601,6862
3579,9016
7006,8079
676,6166
1431,5510
1949,7193
113,7746
4791,9767
6656,9952
4851,9818
3349,9493
959,6454
3261,7394
675,6695
3574,5639
520,9790
2694,4314
2919,6876
2193,6772
4810,6784
2420,3745
1112,10079
2594,4864
1484,6275
5890,7416
919,6274
3221,4962
2283,6665
5182,5609
4528,4819
132,5894
3189,5424
3445,9551
3989,10203
6508,9680
98,9693
4549,9079
10,7594
3191,5470
2436,3874
877,3015
3745,6810
1935,6332
1374,3821
4798,5619
6317,9331
4705,8838
3984,9078
7199,9948
2180,5382
903,5367
366,7414
89,9580
2859,5670
777,2784
1455,5880
5386,9172
7464,8152
1738,6168
1521,7631
1141,1748
6099,8290
7931,10247
180,1747
4452,5332
641,644
3872,8463
3015,3150
864,2379
1301,2380
3945,7221
2937,7431
7078,7335
6837,9158
4745,4830
4867,6513
3091,4865
7146,9913
3557,6358
1353,1789
3865,4259
1416,6275
2873,9109
7047,9153
855,1512
9349,10093
1505,2560
2095,5809
3468,4034
2399,6974
6507,8650
4337,10081
5894,10113
3148,8001
8092,9949
1580,7056
2560,4798
3601,5502
4798,8197
4325,5533
2339,8771
3162,8838
7475,8260
3767,6703
1170,2462
5756,7146
1551,5537
2487,3007
1277,6466
28,4335
4360,7971
7593,10201
6652,7469
682,2873
3046,4691
3015,5378
826,1871
8513,8666
1023,8801
7773,8856
2943,7195
1076,5429
3660,9465
1048,9797
6275,8650
976,1815
6182,6207
676,1523
3441,4439
9165,9760
397,2862
2813,4870
5861,6566
8662,9139
2838,5866
3557,5553
1563,2514
3961,9578
6578,9590
7362,9672
2154,8617
2906,4280
1409,8463
3002,3988
4798,7042
1961,2560
1405,4557
572,3802
3151,7494
3461,8474
7351,9513
3579,6251
3621,9860
660,3622
4698,6057
1487,6060
675,3930
8126,8728
3854,5143
738,2000
244,4875
8019,8107
7745,9036
5123,8680
5071,6238
4257,9697
8235,8671
5243,7284
7770,10032
430,7482
1793,4265
3979,7474
1505,7016
3015,7956
8791,10057
5866,9892
7984,8271
978,1837
2605,3362
7049,7239
2567,7042
3845,7659
1011,3448
6238,8717
3647,7674
6456,10108
2698,9188
1729,2910
2498,6124
5856,8800
1131,4681
2812,7223
842,4578
1747,7653
162,4819
3579,5446
8775,9150
1208,6621
91,6107
3888,6201
619,6226
4889,8984
4411,5976
3511,3999
1147,2181
1277,7889
3755,4359
1513,4224
6569,7137
1394,2812
5936,7224
3458,4338
7847,8508
6376,7496
1460,3809
2879,10323
207,4188
6810,7199
2610,5934
3725,5621
2512,3147
6653,9467
454,4819
829,3942
366,1966
1789,5970
3628,5688
1792,6241
429,6452
3106,6515
2669,6514
1578,4969
5890,7229
1258,3301
8360,10197
6235,9893
4368,8881
4332,6972
1391,8526
252,3557
262,4999
5145,5540
3397,5940
7328,9232
3804,10236
623,5944
7971,9109
2899,5663
201,559
786,1212
2486,3804
4798,5432
4679,7430
4578,7378
3955,3989
1439,8947
785,9655
774,6113
7661,8129
1931,2239
5332,8749
4515,6275
2089,3579
866,2669
929,6401
6665,9827
6634,8262
877,6211
3015,5996
1277,7084
2425,2747
3954,7147
7433,8652
3939,6115
675,8736
4480,6439
2637,9985
7310,7498
2353,10226
1794,2126
1326,6976
1663,3363
1518,7146
919,8315
981,2777
8572,9864
4346,7378
3601,6470
12,2915
2407,4046
270,1453
2591,6607
729,5939
5061,9575
2594,3872
3836,5586
999,1104
3557,6171
1948,2943
6855,8796
855,7741
8076,9633
6362,8863
4280,5977
4798,7660
1001,1150
6857,8842
1131,6104
2476,8697
7447,9839
3961,7163
2342,6253
1370,1956
4396,7091
2983,9467
3138,7126
3898,6814
4180,5746
1768,6166
1372,6166
1188,4359
7869,8027
8366,8833
3579,10252
3579,3836
2092,8707
4417,4935
716,4549
996,6818
215,7007
4447,6275
6623,8796
3015,5191
4443,9539
799,3271
6057,10105
4386,6753
4687,9899
7312,9772
1328,9250
4819,5854
2262,3641
1140,2783
3015,8574
2351,9348
1730,10196
6275,8463
2065,6510
2906,7126
4647,9719
6092,9510
2596,6146
2780,8707
421,817
2313,9995
2000,4580
2313,3579
5360,8837
5337,7133
6612,8987
3329,5916
3088,3575
875,7588
130,3270
1131,5299
1656,1737
4049,8457
5665,6440
995,6192
1277,5124
3240,6598
9160,9579
650,8409
9366,9455
118,9302
4908,7400
1952,7922
4355,9668
7813,10296
1958,5458
7056,7873
2569,7332
5409,9079
1142,5838
6785,6821
5622,10126
4161,9802
3015,4386
7430,7525
2172,2943
2514,6090
2975,4987
1108,3975
3785,4038
1725,4883
3965,9109
1131,4144
4312,6184
131,2717
3563,8540
4397,7985
1253,9210
2313,2774
630,3569
912,6665
8315,10291
8341,9260
1971,8672
1749,9791
4798,6050
194,4170
89,6628
1725,5233
997,8466
5698,8027
5601,8094
6325,7371
1220,10201
3090,9232
6907,9978
2611,5999
897,8235
3579,8642
2669,5977
675,2938
4852,8915
5105,7109
2605,8436
5688,9187
6275,6503
6688,9116
521,8887
5092,6123
2669,9360
1832,8863
3095,5038
5834,5979
1737,5593
985,4268
9290,9944
787,9945
1250,5505
1384,1533
2313,5002
6120,9948
1755,3920
1851,3628
4798,8278
3622,8315
1435,7887
2560,8262
5638,8669
129,4468
3647,3649
6974,7012
1083,6681
7533,8696
1277,3514
4737,4969
403,506
8121,9620
1705,6435
5755,6975
215,1209
2931,6862
3948,10178
1646,5074
803,1379
1458,5777
3755,9783
3980,8181
4851,5256
4598,7062
7087,7828
6834,7382
89,6173
6035,6211
242,2251
775,9130
10176,10279
3015,9192
4634,10102
950,7441
919,1712
1825,6887
4432,6211
2780,2909
8230,9913
2841,9978
8758,10032
3128,10008
4439,6601
3658,6036
1162,2601
1747,5506
6115,8799
3176,6292
4743,7012
323,1277
2193,2560
6138,8968
1754,5896
3270,5927
7628,8532
8916,9837
995,6810
3579,6682
2560,7457
1531,6790
1834,4347
1309,8663
3735,4943
7879,8528
2896,4373
1736,7195
6244,6361
1832,6903
366,6235
3162,8464
5942,5996
1830,4578
3015,5004
9073,10201
1862,2581
5243,7715
7216,9877
6810,8435
2142,4850
4501,6324
5967,6992
2890,3023
4939,9933
2067,2986
3032,5358
2108,2987
1144,9885
883,5414
795,3315
5872,7105
2719,4080
971,4480
2906,10322
819,7092
2560,3269
4387,4882
6945,9949
1374,4870
4452,6031
3896,8028
2750,6776
9030,10100
1468,8669
4854,6977
6812,8107
3111,3557
7283,9944
5814,9759
9616,10197
8525,8652
8129,8652
1770,1837
1742,6205
7843,8066
3700,7335
1277,8320
150,7118
5444,7193
6939,7101
6211,9580
2670,7197
5378,9579
8435,9109
2107,8777
1838,10050
7743,7835
4870,7860
4544,8599
5752,8477
7278,9950
6810,7630
3042,6022
2669,3562
1726,2669
2949,3579
366,8813
1737,6211
2169,6622
6214,6818
2780,4332
985,4886
5591,6839
290,3341
1202,2669
4328,5162
2669,6945
9668,9956
5494,7660
2404,4984
1607,3886
1418,1735
1980,9352
5368,8487
1194,2027
4346,5581
1724,5225
488,7463
477,8215
4614,6335
8201,9063
6046,8173
1014,6755
8631,8647
2967,7541
71,1698
4403,9498
12,4501
2560,8880
2584,7022
4867,7912
2489,3752
5973,9765
4672,6690
42,179
2425,6211
6346,8061
2655,9117
2311,9307
2496,8306
5913,8179
707,1535
4483,7922
6790,9206
1496,6879
2108,7443
4969,10067
8310,9356
3109,10226
1612,3829
187,9578
5032,7383
5964,8117
7115,7461
2669,2757
7956,8077
865,5477
6082,10058
980,10153
3468,7311
7671,8847
2566,8671
4500,5243
2879,6916
4615,5001
4398,7218
5838,6665
76,2018
3221,4401
2682,9785
2964,8717
2312,4590
2780,6910
4733,6942
882,3579
161,3819
1131,6535
8354,9254
5945,9945
1776,7993
1492,8234
3233,4411
3272,10001
851,7649
3680,5854
810,7648
4798,5058
627,8695
3270,3512
4393,7224
2433,3015
2180,4821
3701,10114
4363,8513
4017,7876
6355,8473
6348,7302
1921,6812
7678,8863
6506,8642
1277,6710
3075,9837
1578,9856
9513,10337
621,5093
6428,6507
650,3579
366,3820
2226,4415
2950,7856
3468,9539
3843,8662
4851,8452
825,8306
455,3111
8046,10198
5059,9155
6905,9290
8913,9783
6903,8463
2967,5581
2566,4483
5024,5936
4590,9616
227,4415
5407,9838
6181,9232
4808,8755
4863,8462
5465,6810
1131,2347
2153,6007
3961,9822
4582,5968
196,2069
225,6971
4358,7014
8654,8741
7126,7195
942,3579
1902,5607
418,3579
1378,6361
8059,10029
2873,5515
877,8065
7195,8463
5517,9602
7879,8341
1059,1131
842,2594
4326,4443
3579,9878
8813,9902
1277,2522
5071,9515
1712,2450
2338,5356
2889,3015
3231,6162
5913,6569
531,4395
397,1951
5448,8684
235,7285
6496,7149
2924,8863
3015,4817
4785,5896
1201,6849
4933,6548
950,3066
3532,6275
366,3015
5283,9556
5175,6081
2826,5295
512,2840
3903,8662
2669,7563
10040,10180
5616,9207
2667,4484
4866,7955
3778,6681
4898,6712
4578,5044
815,3780
35,6823
4964,8463
6012,6174
5683,7396
1277,1367
2909,7400
4862,8186
2498,6368
3833,9771
130,9312
7224,9177
3557,8375
1131,4925
4450,9181
1613,4699
658,3015
3961,5984
341,7280
4885,8355
2180,6244
7598,8829
2560,6465
5890,8628
2775,8339
8556,10030
2861,9611
9373,10252
3671,8662
9803,9836
4015,6220
2458,6188
276,5350
1644,3231
3111,6753
8832,9147
5967,9033
6681,8376
3771,9243
5884,7278
366,5243
6529,8736
2381,6907
2728,4736
3015,4012
2007,4222
3579,6040
3722,5594
1296,2898
1757,4047
8078,8126
3599,6692
426,3015
1757,7430
6275,7284
3374,7513
2445,4798
6211,9743
2782,8355
667,9493
2427,3468
883,1389
1416,4104
2803,5445
34,8045
1123,6511
572,8852
495,6942
6611,9835
6971,7926
6945,8957
3557,7570
5611,8408
6879,8337
6569,9609
4580,7668
5533,8525
715,6127
842,7400
7222,8676
6814,7161
3015,6240
6659,9502
2180,8822
7146,9620
1743,6569
8248,8291
2954,5964
464,1563
1326,7220
5651,7433
